database_name,query,difficulty,uuid,query_short,query_business,query_technical
sakila,"Сформировать список клиентов, которые в июле 2005 года совершили через одного и того же сотрудника не менее 5 платежей, показав ФИО клиента, ФИО сотрудника, количество платежей, общую сумму и признак повышенного внимания, если сумма превышает 50.",medium,b73083af-3930-4f0b-8391-beec9292265e,"Скрипт для формирования списка клиентов, совершивших в июле 2005 года через одного и того же сотрудника не менее 5 платежей, с указанием ФИО клиента, ФИО сотрудника, количества платежей, общей суммы и признака повышенного внимания при сумме свыше 50.","Скрипт для формирования списка клиентов, которые в июле 2005 года совершили через одного и того же сотрудника не менее 5 платежей, с расчетом количества операций, общей суммы по каждому клиенту и сотруднику, а также признака повышенного внимания при сумме свыше 50.","Скрипт для формирования списка клиентов, которые в июле 2005 года совершили через одного и того же сотрудника не менее 5 платежей, с выводом ФИО клиента, ФИО сотрудника, количества платежей, общей суммы платежей и признака повышенного внимания для случаев, когда суммарная сумма превышает 50."
sakila,"Найти клиентов, у которых за июль 2005 года было не менее 10 платежей, рассчитать по каждому клиенту количество платежей, общую сумму, средний и максимальный платёж, а также отметить признак риска, если максимальный платёж превышает средний более чем в 3 раза.",medium,cd74d141-7b36-41e0-b0de-66a63292862f,"Скрипт для формирования списка клиентов с не менее чем 10 платежами за июль 2005 года, расчёта по каждому количества, общей суммы, среднего и максимального платежа и отметки риска при превышении максимального платежа более чем в 3 раза над средним.","Скрипт для формирования списка клиентов, у которых в июле 2005 года было не менее 10 платежей, с расчетом по каждому клиенту количества операций, общей суммы, среднего и максимального платежа, а также с определением признака риска при превышении максимальным платежом среднего более чем в 3 раза.","Скрипт для формирования списка клиентов с не менее чем 10 платежами за июль 2005 года, с расчётом по каждому клиенту количества платежей, общей суммы, среднего и максимального платежа, а также с вычислением признака риска, если максимальный платёж превышает средний более чем в 3 раза."
sakila,"Показать клиентов, у которых за июль 2005 года было не менее 5 платежей, рассчитав общее количество операций, суммарную сумму, средний чек и долю платежей свыше 5.00, с пометкой клиента как подозрительного, если общая сумма платежей превышает 50.00 или доля крупных платежей больше 40%.",medium,aa5537b9-f5d0-410f-8cea-0ee9f9ae839d,"Скрипт для формирования списка клиентов с не менее чем 5 платежами за июль 2005 года, расчетом общего количества операций, суммарной и средней суммы, доли платежей свыше 5.00 и пометкой подозрительности при превышении общей суммы 50.00 или доли крупных платежей 40%.","Скрипт для формирования списка клиентов, у которых в июле 2005 года было не менее 5 платежей, с расчетом общего числа операций, суммарной суммы, среднего чека и доли платежей свыше 5.00, а также с пометкой подозрительного клиента при превышении общей суммы платежей 50.00 или доли крупных платежей более 40%.","Скрипт для формирования списка клиентов, у которых за июль 2005 года количество платежей не меньше 5, с расчетом общего числа операций, суммарной суммы, среднего чека и доли платежей свыше 5.00, а также с присвоением признака подозрительности при превышении общей суммы платежей 50.00 или при доле крупных платежей выше 40%."
sakila,"Показать активных клиентов, у которых за июль 2005 года было не менее 10 платежей: вывести имя и фамилию клиента, количество платежей, общую сумму, средний платёж и количество крупных платежей свыше 8.00, сгруппировав данные по клиенту.",medium,ed2b2ce7-a830-486f-8b29-17ae9caecd93,"Скрипт для формирования списка активных клиентов с не менее чем 10 платежами за июль 2005 года, с расчетом количества, общей суммы, среднего платежа и числа платежей свыше 8.00 по каждому клиенту.","Скрипт для формирования списка активных клиентов с не менее чем 10 платежами за июль 2005 года, с расчетом количества платежей, общей суммы, среднего платежа и числа крупных платежей свыше 8.00 по каждому клиенту.","Скрипт для формирования списка активных клиентов с фильтрацией по платежам за июль 2005 года: для каждого клиента рассчитываются количество платежей, общая сумма, средний платёж и число платежей с суммой свыше 8.00, при этом результаты группируются по имени и фамилии клиента и отбираются только клиенты с не менее чем 10 платежами."
sakila,"Для каждого активного клиента за июль 2005 года рассчитать количество платежей, общую сумму операций, средний и максимальный платеж, а также число подозрительно крупных платежей свыше 8.00; вывести только клиентов, у которых общая сумма платежей превышает 50.00 или было не менее трёх крупных платежей.",medium,cfe3d5f6-d356-4008-b91f-9b593213f44d,"Скрипт для расчета по активным клиентам за июль 2005 года количества платежей, общей суммы, среднего и максимального платежа, а также числа платежей свыше 8.00 с отбором клиентов, у которых сумма превышает 50.00 или таких крупных платежей не менее трёх.","Скрипт для анализа платежной активности активных клиентов за июль 2005 года: рассчитывает количество операций, общую сумму, средний и максимальный платеж, а также число подозрительно крупных транзакций свыше 8.00 и формирует список клиентов, у которых совокупные платежи превышают 50.00 либо зафиксировано не менее трёх крупных платежей.","Скрипт для формирования списка активных клиентов с агрегированными показателями по платежам за июль 2005 года: для каждого клиента рассчитываются количество платежей, общая сумма, средний и максимальный платеж, а также число платежей с суммой выше 8.00; результат ограничивается клиентами, у которых суммарные платежи превышают 50.00 либо число крупных платежей составляет не менее трёх, с группировкой по клиенту."
sakila,"Выявить за каждый месяц клиентов, у которых сумма платежей и количество операций за любые 7 последовательных дней превышают их собственные средние показатели за предыдущие 30 дней минимум в 3 раза, при этом платежи проводились более чем одним сотрудником или магазином; для таких клиентов вывести месяц, клиента, город и страну, сумму и число платежей в подозрительном 7-дневном окне, средние 30-дневные значения, количество задействованных сотрудников и магазинов, а также ранг клиента внутри месяца по величине превышения над историческим средним.",hard,311822a6-bfa2-410d-9cff-837531afebff,"Скрипт для выявления по каждому месяцу клиентов, у которых в любом 7-дневном окне сумма и число платежей минимум в 3 раза превышают их средние показатели за предыдущие 30 дней при участии более чем одного сотрудника или магазина, с выводом месяца, клиента, города, страны, агрегатов подозрительного окна, средних 30-дневных значений, числа задействованных сотрудников и магазинов и ранга клиента по величине превышения.","Скрипт для выявления клиентов с аномальной платежной активностью по месяцам: анализируются любые 7 последовательных дней, в которых сумма платежей и число операций превышают собственные средние значения клиента за предыдущие 30 дней минимум в 3 раза, при условии что платежи в таком окне проводились более чем одним сотрудником или через более чем один магазин; по каждому месяцу формируется список таких клиентов с указанием города и страны, суммарных и количественных показателей подозрительного окна, средних 30-дневных значений, числа задействованных сотрудников и магазинов, а также ранга клиента внутри месяца по величине превышения над историческим средним.","Скрипт для выявления по каждому месяцу клиентов, у которых в любом 7-дневном окне сумма платежей и число операций превышают их собственные средние значения за предыдущие 30 дней как минимум в 3 раза, при условии что платежи в этом окне выполнялись более чем одним сотрудником или через более чем один магазин; результат формируется с указанием месяца, клиента, города и страны, суммарного платежа и количества платежей в подозрительном 7-дневном интервале, средних 30-дневных значений, числа задействованных сотрудников и магазинов, а также ранга клиента внутри месяца по величине превышения над историческим средним, с упорядочиванием по месяцу и силе аномалии."
sakila,"Выявить активных клиентов, у которых в 2005 году был хотя бы один месяц с аномальной платёжной активностью: месячная сумма платежей превышала среднюю месячную сумму этого клиента за все предыдущие месяцы минимум в 3 раза, количество платежей было выше медианного количества платежей по клиентам из той же страны за тот же месяц, а сами платежи проходили через более чем одного сотрудника или магазин; для каждого такого случая вывести клиента, страну и город, месяц, сумму и число платежей, отклонение от предыдущего среднего, число задействованных сотрудников и магазинов, а также ранг клиента по сумме платежей внутри страны за этот месяц.",hard,a9f0f651-791c-404f-a110-d29ef9cf34dd,"Скрипт для выявления активных клиентов, у которых в 2005 году был хотя бы один месяц с аномальной платёжной активностью: сумма платежей за месяц как минимум втрое превышала среднюю месячную сумму по предыдущим месяцам этого клиента, число платежей было выше медианного по клиентам той же страны за тот же месяц, а операции проходили через более чем одного сотрудника или магазин, с выводом клиента, страны и города, месяца, суммы и числа платежей, отклонения от предыдущего среднего, числа задействованных сотрудников и магазинов, а также ранга по сумме платежей внутри страны за этот месяц.","Скрипт для выявления активных клиентов, у которых в 2005 году был хотя бы один месяц с аномальной платёжной активностью: месячная сумма платежей превышала среднюю месячную сумму клиента по всем предыдущим месяцам минимум в 3 раза, количество платежей было выше медианного числа платежей по клиентам той же страны за тот же месяц, а операции выполнялись через более чем одного сотрудника или магазина; для каждого такого случая формируется набор данных по клиенту, стране и городу, месяцу, сумме и числу платежей, отклонению от предыдущего среднего, числу задействованных сотрудников и магазинов, а также рангу клиента по сумме платежей внутри страны за этот месяц.","Скрипт для выявления активных клиентов, у которых в 2005 году хотя бы в одном месяце наблюдалась аномальная платёжная активность: сумма платежей за месяц превышала как минимум в 3 раза среднюю месячную сумму этого же клиента по всем предыдущим месяцам, число платежей было выше медианного количества платежей по клиентам той же страны за тот же месяц, а операции выполнялись через более чем одного сотрудника или магазина; результат формируется по каждому такому случаю с указанием клиента, страны и города, месяца, суммы и количества платежей, отклонения от предыдущего среднего, числа задействованных сотрудников и магазинов, а также ранга клиента по сумме платежей внутри страны за этот месяц."
sakila,"Рассматривая платежи клиентов как банковские транзакции, выяви клиентов с потенциально подозрительной активностью: за каждый месяц 2005 года найти тех, у кого месячная сумма платежей входит в верхние 10% среди клиентов той же страны, количество платежей выше среднего по стране за этот месяц, были платежи через обоих сотрудников, а также есть хотя бы одна серия из трёх и более платежей в течение 24 часов; вывести клиента, страну, месяц, число платежей, сумму, средний платёж, количество задействованных сотрудников и место клиента в рейтинге по месячной сумме внутри страны.",hard,7421a50d-8435-4b2d-b0c1-1669eca062c9,"Скрипт для выявления потенциально подозрительных клиентов по ежемесячным платежам в 2005 году с отбором по верхним 10% внутри страны, числу платежей выше среднего, наличию операций через обоих сотрудников и серии из трёх и более платежей за 24 часа, с выводом страны, месяца, сумм, средних значений, количества сотрудников и ранга клиента по сумме платежей.","Скрипт для выявления клиентов с потенциально подозрительной платежной активностью: за каждый месяц 2005 года формируется список клиентов, у которых месячная сумма платежей входит в верхние 10% среди клиентов той же страны, число платежей превышает среднее по стране за этот месяц, операции проходили через обоих сотрудников, а также зафиксирована хотя бы одна серия из трёх и более платежей в течение 24 часов; дополнительно для каждого клиента рассчитываются страна, месяц, число платежей, сумма, средний платёж, количество задействованных сотрудников и место в рейтинге по месячной сумме внутри страны.","Скрипт для выявления потенциально подозрительных клиентов по платежной активности: по каждому месяцу 2005 года определить клиентов, у которых суммарные платежи входят в верхние 10% среди клиентов той же страны, число платежей превышает среднее по этой стране за тот же месяц, платежи выполнены через обоих сотрудников, а также присутствует хотя бы одна серия из трёх и более платежей в пределах 24 часов; результат должен содержать клиента, страну, месяц, количество платежей, общую сумму, средний платёж, число задействованных сотрудников и место клиента в рейтинге по месячной сумме внутри страны."
sakila,"Выявить клиентов для банковского мониторинга, у которых в любой календарный день сумма и количество платежей существенно превышают их собственный скользящий 30-дневный средний уровень и одновременно входят в топ-5% по стране клиента, дополнительно показав город и страну клиента, задействованные магазины и сотрудников, число связанных аренд, ранг клиента внутри страны по дневной сумме платежей и признак, что в этот день платежи проводились через более чем одного сотрудника или магазин.",hard,e2bffab7-b143-4f59-8dd6-c4fb59dd2e39,"Скрипт для выявления клиентов банковского мониторинга, у которых в любой календарный день сумма и количество платежей существенно превышают их собственный скользящий 30-дневный средний уровень и одновременно входят в топ-5% по стране клиента, с отображением города и страны, задействованных магазинов и сотрудников, числа связанных аренд, ранга внутри страны по дневной сумме платежей и признака обслуживания через более чем одного сотрудника или магазина.","Скрипт для формирования списка клиентов банковского мониторинга, у которых в любой календарный день сумма и количество платежей существенно превышают их собственный скользящий 30-дневный средний уровень и одновременно входят в топ-5% по стране клиента, с дополнительным отображением города и страны клиента, задействованных магазинов и сотрудников, числа связанных аренд, ранга клиента внутри страны по дневной сумме платежей и признака проведения платежей в этот день через более чем одного сотрудника или магазин.","Скрипт для формирования списка клиентов банковского мониторинга, у которых в любой календарный день суммарная сумма и количество платежей заметно превышают их собственный скользящий 30-дневный средний уровень и одновременно попадают в верхние 5% по стране клиента, с дополнительным включением города и страны клиента, задействованных магазинов и сотрудников, числа связанных аренд, ранга клиента внутри страны по дневной сумме платежей и признака того, что в этот день платежи проходили через более чем одного сотрудника или магазин; результат должен быть рассчитан по дневным агрегатам платежей, с группировкой по клиенту и дню, последующим сравнением с 30-дневной исторической базой, оценкой процентильного положения внутри страны и ранжированием по дневной сумме."
sakila,"Выявить клиентов с признаками подозрительной транзакционной активности: за каждый месяц рассчитать по клиенту количество и сумму платежей, число разных сотрудников и магазинов, через которые проходили операции, сравнить месячную сумму клиента с его средним значением за предыдущие три месяца и со средним по стране проживания клиента, а затем вывести клиентов, у которых месячная сумма платежей минимум в 2 раза выше обеих базовых линий и при этом было не менее 3 платежей через разных сотрудников.",hard,8b657808-1ea7-4adb-ac34-100771a6d892,"Скрипт для выявления клиентов с подозрительной помесячной платёжной активностью на основе сравнения суммы платежей с средним за предыдущие три месяца и средним по стране проживания, с учётом числа платежей, разных сотрудников и магазинов.","Скрипт для выявления клиентов с признаками подозрительной транзакционной активности: по каждому месяцу формируется профиль платежей клиента с расчетом количества и суммы операций, числа уникальных сотрудников и магазинов, через которые проходили транзакции, затем месячная сумма сравнивается со средним значением за предыдущие три месяца и со средним уровнем по стране проживания клиента, после чего отбираются клиенты, у которых месячный объем платежей как минимум в 2 раза превышает обе базовые линии и при этом зафиксировано не менее 3 платежей через разных сотрудников.","Скрипт для выявления клиентов с признаками подозрительной транзакционной активности: по платежам формируется помесячная агрегация по клиенту с расчетом количества и суммы операций, а также числа разных сотрудников и магазинов, участвовавших в платежах; далее для каждого месяца вычисляется средняя месячная сумма клиента за три предыдущих месяца и средняя сумма по стране проживания клиента, после чего отбираются клиенты, у которых текущая месячная сумма как минимум в 2 раза превышает обе базовые линии и при этом за месяц выполнено не менее 3 платежей через разных сотрудников; результат возвращается в виде списка таких клиентов с помесячными показателями и признаками отбора."
sakila,"Выявить клиентов для банковского мониторинга подозрительных платежей: за каждый месяц найти клиентов, у которых суммарная сумма платежей и количество операций превышают 90-й перцентиль по их стране, при этом месячный оборот вырос более чем в 2 раза относительно предыдущего активного месяца, а в течение хотя бы одного дня было не менее 3 платежей, проведённых через разных сотрудников; для каждого такого клиента вывести страну, город, магазин, число платежей, сумму, средний чек, дату первой и последней операции месяца, процент отклонения от среднего оборота по стране и ранг клиента внутри страны по месячной сумме платежей.",hard,02706729-cc14-466a-9ec2-4802ed39715b,"Скрипт для формирования списка клиентов по месяцам, у которых в своей стране превышены 90-й перцентиль по сумме и числу платежей, месячный оборот вырос более чем в 2 раза относительно предыдущего активного месяца и хотя бы в один день было не менее 3 платежей через разных сотрудников, с выводом страны, города, магазина и ключевых месячных метрик с рейтингом внутри страны.","Скрипт для выявления клиентов банковского мониторинга по подозрительным платежам: по каждому месяцу формируется список клиентов, у которых суммарная сумма и количество операций превышают 90-й перцентиль по стране, месячный оборот более чем в 2 раза выше предыдущего активного месяца, а в течение хотя бы одного дня было не менее трёх платежей через разных сотрудников; для каждого клиента рассчитываются страна, город, магазин, число платежей, сумма, средний чек, даты первой и последней операции месяца, процент отклонения от среднего оборота по стране и ранг внутри страны по месячной сумме платежей.","Скрипт для формирования помесячного списка клиентов, у которых сумма платежей и число операций за месяц превышают 90-й перцентиль по стране клиента; для отбора учитывается рост месячного оборота более чем в 2 раза относительно предыдущего активного месяца и наличие хотя бы одного дня, когда было выполнено не менее 3 платежей через разных сотрудников. Результат должен включать страну, город, магазин, количество платежей, общую сумму, средний чек, даты первой и последней операции месяца, процент отклонения от среднего месячного оборота по стране и ранг клиента внутри страны по сумме платежей, с группировкой по клиенту и месяцу, агрегированием по платежам и упорядочиванием по месячной сумме и рангу."
sakila,"Выявить клиентов для банковского мониторинга, у которых в течение одного календарного месяца было не менее 5 платежей, месячная сумма платежей превысила их среднюю месячную сумму за предыдущие месяцы более чем в 2 раза, при этом хотя бы один платёж был проведён сотрудником магазина, расположенного в стране, отличной от страны адреса клиента; для таких клиентов вывести месяц, ФИО клиента, страну клиента, количество платежей, сумму платежей, отклонение от исторического среднего, количество разных сотрудников и магазинов, а также ранг клиента внутри месяца по величине превышения над его историческим средним.",hard,9a5bfdbf-35aa-417b-870e-1f190a591bbf,"Скрипт для формирования списка клиентов, у которых в пределах одного календарного месяца было не менее 5 платежей, месячная сумма превышала более чем в 2 раза их средний месячный платеж за предыдущие периоды, при этом хотя бы один платёж был проведён сотрудником магазина из другой страны, с выводом месяца, ФИО, страны клиента, числа и суммы платежей, отклонения от исторического среднего, числа разных сотрудников и магазинов, а также ранга по величине превышения над средним.","Скрипт для выявления клиентов банковского мониторинга, у которых в течение одного календарного месяца было не менее 5 платежей, а сумма платежей за месяц более чем в 2 раза превысила их историческое среднее месячное значение за предыдущие периоды, при этом хотя бы один платёж был проведён сотрудником магазина, расположенного в стране, отличной от страны адреса клиента; для таких клиентов формируется помесячный список с указанием месяца, ФИО и страны клиента, количества и суммы платежей, отклонения от исторического среднего, числа разных сотрудников и магазинов, а также ранга клиента внутри месяца по величине превышения над его историческим средним.","Скрипт для выявления клиентов банковского мониторинга, у которых в пределах одного календарного месяца выполнено не менее 5 платежей, суммарная сумма месячных платежей более чем в 2 раза превышает их среднюю месячную сумму за предыдущие месяцы, и при этом хотя бы один платёж проведён сотрудником магазина, расположенного в стране, отличной от страны адреса клиента; результат формируется с группировкой по месяцу и клиенту, включает ФИО клиента, страну клиента, количество платежей, сумму платежей, отклонение от исторического среднего, число уникальных сотрудников и магазинов, а также ранг клиента внутри месяца по величине превышения над историческим средним."
sakila,"Выявить клиентов, у которых за каждый месяц 2005 года сумма платежей превышала среднюю месячную сумму по их стране более чем на 50%, при этом не менее трёх платежей в месяце были проведены разными сотрудниками или в разных магазинах, и вывести для таких клиентов месяц, страну, город, общую сумму платежей, количество операций, долю операций с возвратом аренды позже установленного срока фильма, а также ранг клиента внутри страны по месячной сумме платежей.",hard,f34812da-34b5-4c26-b550-14078da740a7,"Скрипт для формирования списка клиентов, чьи ежемесячные платежи за каждый месяц 2005 года превышают среднюю месячную сумму по стране более чем на 50% при наличии не менее трёх платежей разными сотрудниками или в разных магазинах, с выводом месяца, страны, города, общей суммы, количества операций, доли просроченных возвратов и ранга клиента внутри страны по месячной сумме платежей.","Скрипт для формирования списка клиентов, у которых в каждый месяц 2005 года сумма платежей превышала среднюю месячную сумму по их стране более чем на 50%, при условии что в месяце было не менее трёх платежей, проведённых разными сотрудниками или в разных магазинах, с выводом месяца, страны, города, общей суммы платежей, количества операций, доли операций с возвратом аренды позже установленного срока и ранга клиента внутри страны по месячной сумме платежей.","Скрипт для формирования списка клиентов, у которых в каждый месяц 2005 года сумма платежей превышала среднюю месячную сумму по их стране более чем на 50%, при этом в месяце было не менее трёх платежей, проведённых разными сотрудниками или через разные магазины; результат должен содержать месяц, страну, город, общую сумму платежей, количество операций, долю операций с возвратом аренды позже установленного срока фильма и ранг клиента внутри страны по месячной сумме платежей, с агрегированием по клиенту и месяцу, сопоставлением клиента с адресом, городом и страной, а также с расчётом просрочки возврата на основе данных аренды и сроков фильмов."
sakila,"Выявить клиентов с подозрительной платёжной активностью: за каждый месяц 2005 года посчитать по клиенту количество платежей, общую сумму и средний чек, сравнить эти показатели со средними значениями по его городу и стране, найти клиентов, у которых месячная сумма платежей минимум в 3 раза выше среднего по городу или входит в топ-5% по стране, дополнительно показать их предыдущий месячный оборот, процентный рост к предыдущему месяцу, количество разных сотрудников, принявших платежи, и самый крупный платёж за месяц.",hard,dcfcfee7-07aa-4427-bf2f-3c4ac641762a,"Скрипт для выявления клиентов с подозрительной платёжной активностью по месяцам 2005 года, сравнения их оборота со средними значениями по городу и стране, а также расчёта предыдущего месячного оборота, роста к прошлому месяцу, числа сотрудников и максимального платежа.","Скрипт для выявления клиентов с подозрительной платёжной активностью по месяцам 2005 года: рассчитывает по каждому клиенту количество платежей, общую сумму и средний чек, сопоставляет эти показатели со средними значениями по городу и стране, отбирает клиентов, у которых месячная сумма платежей минимум в 3 раза выше среднего по городу или входит в топ-5% по стране, а также дополнительно определяет предыдущий месячный оборот, процентный рост к предыдущему месяцу, число разных сотрудников, принимавших платежи, и максимальный платёж за месяц.","Скрипт для формирования помесячной аналитики платёжной активности клиентов за 2005 год: для каждого клиента и месяца рассчитываются количество платежей, общая сумма и средний чек, затем эти показатели сопоставляются со средними значениями по городу проживания и стране клиента; в результат включаются только клиенты, у которых месячная сумма платежей не менее чем в 3 раза превышает среднее по городу либо попадает в верхние 5% по стране; дополнительно для таких случаев определяется предыдущий месячный оборот, процентный рост относительно предыдущего месяца, число различных сотрудников, принявших платежи, и максимальный платёж за месяц."
sakila,"Выявить клиентов с аномальной платёжной активностью для банковского мониторинга: по каждому клиенту агрегировать платежи по дням, определить сумму и количество транзакций, сравнить дневную сумму с его скользящим средним за предыдущие 30 дней и со средним уровнем клиентов из той же страны, учитывать долю платежей через разных сотрудников и магазины, исключить клиентов с недостаточной историей, а затем вывести топ подозрительных дней, где сумма платежей превышает личную норму как минимум в 3 раза и одновременно входит в верхние 5% по стране.",hard,d2d890c2-7e67-4029-bcb0-1c132cd5fbc0,"Скрипт для выявления клиентов с аномальной платёжной активностью по дням на основе сравнения дневных сумм с личным скользящим средним и средним уровнем по стране, с учетом распределения платежей по сотрудникам и магазинам и отбором наиболее подозрительных дней.","Скрипт для выявления клиентов с аномальной платёжной активностью в разрезе дней: по каждому клиенту агрегирует платежи, рассчитывает дневную сумму и количество транзакций, сравнивает текущий уровень с его скользящим средним за предыдущие 30 дней и со средним показателем по клиентам той же страны, учитывает распределение операций между сотрудниками и магазинами, отфильтровывает клиентов с недостаточной историей и формирует список наиболее подозрительных дней, где сумма платежей как минимум втрое превышает личную норму и одновременно входит в верхние 5% по стране.","Скрипт для выявления клиентов с аномальной платёжной активностью: по каждому клиенту агрегируются платежи по дням с расчётом дневной суммы и числа транзакций, затем дневной объём сопоставляется со скользящим средним этого клиента за предыдущие 30 дней и со средним уровнем по стране клиента, дополнительно оценивается распределение платежей по сотрудникам и магазинам, исключаются записи с недостаточной историей наблюдений, после чего формируется список наиболее подозрительных дней, где сумма платежей как минимум в 3 раза превышает личную норму и одновременно попадает в верхние 5% значений по стране, с итоговой сортировкой по степени аномальности."
sakila,"Выявить клиентов с подозрительной платёжной активностью: для каждого клиента рассчитать по платежам скользящие 24-часовые окна, найти окна, где сумма и количество платежей минимум в 3 раза превышают его средние дневные показатели за предыдущие 30 дней, дополнительно показать страну и город клиента, магазин и сотрудника, принявшего последний платёж в таком окне, а также ранжировать найденные случаи по степени отклонения от исторической нормы.",hard,6d7b7b0c-1d20-4794-8466-8d1ccd4454ef,"Скрипт для выявления клиентов с аномальной платёжной активностью по скользящим 24-часовым окнам, сравнения их с историческими дневными нормами за 30 дней, определения страны, города, магазина и сотрудника последнего платежа в каждом случае и ранжирования отклонений от нормы.","Скрипт для выявления клиентов с подозрительной платёжной активностью: по платежам каждого клиента рассчитываются скользящие 24-часовые окна, в которых сумма и количество операций минимум в 3 раза превышают средние дневные показатели за предыдущие 30 дней, с определением страны и города клиента, магазина и сотрудника, принявшего последний платёж в таком окне, а также с ранжированием найденных случаев по степени отклонения от исторической нормы.","Скрипт для выявления клиентов с подозрительной платёжной активностью: по данным платежей строится для каждого клиента серия скользящих 24-часовых окон, в которых рассчитываются сумма и количество операций, затем эти показатели сопоставляются со средними дневными значениями клиента за предшествующие 30 дней; отбираются окна, где оба показателя как минимум в 3 раза превышают историческую норму, после чего для каждого такого случая определяется страна и город клиента, магазин и сотрудник, принявший последний платёж в окне, а результаты ранжируются по степени отклонения от среднего уровня активности."
sakila,"Сформировать список активных клиентов, у которых в течение любого календарного дня сумма платежей была как минимум в 3 раза выше их собственной средней дневной суммы за предыдущие 30 дней и одновременно выше среднего дневного уровня по стране клиента, при этом за этот день было не менее 3 платежей, проведённых через разных сотрудников или магазины; для каждого такого клиента показать страну, город, дату подозрительной активности, число платежей, общую сумму, отклонение от личного 30-дневного среднего, отклонение от среднего по стране и названия арендованных фильмов, связанных с этими платежами.",hard,d496ca90-1613-487a-a488-32ee860569b3,"Скрипт для формирования списка активных клиентов с выявлением дней подозрительной платежной активности, когда сумма платежей за день как минимум в 3 раза превышает их средний дневной уровень за предыдущие 30 дней и средний дневной уровень по стране, при условии не менее 3 платежей через разных сотрудников или магазины, с выводом страны, города, даты, числа платежей, общей суммы, отклонений и названий связанных арендованных фильмов.","Скрипт для выявления активных клиентов с подозрительной дневной платежной активностью: в рамках любого календарного дня он находит случаи, когда сумма платежей клиента как минимум в 3 раза превышает его собственное среднее дневное значение за предыдущие 30 дней и одновременно выше среднего дневного уровня по стране клиента, при этом в этот день выполнено не менее 3 платежей через разных сотрудников или магазины; для каждого такого клиента формируются страна, город, дата аномалии, число платежей, общая сумма, отклонение от личного 30-дневного среднего, отклонение от среднего по стране и названия связанных с этими платежами арендованных фильмов.","Скрипт для формирования списка активных клиентов, у которых в пределах любого календарного дня сумма платежей не менее чем в 3 раза превышает их собственное среднее дневное значение за предыдущие 30 дней и одновременно выше среднего дневного уровня по стране клиента; дополнительно за этот день должно быть не менее 3 платежей, проведённых через разных сотрудников или магазины; результат должен содержать страну, город, дату подозрительной активности, количество платежей, общую сумму, отклонение от личного 30-дневного среднего, отклонение от среднего по стране и названия арендованных фильмов, связанных с этими платежами."
sakila,"Сформировать список клиентов для AML-проверки: найти по каждому клиенту календарные дни, когда было не менее 3 платежей, дневная сумма платежей превысила среднюю дневную сумму этого клиента за предыдущие 30 дней минимум в 3 раза, а операции в этот день проводились более чем одним сотрудником или магазином; вывести клиента, его страну и город, дату, количество платежей, дневную сумму, среднюю сумму за предыдущие 30 дней, отклонение от среднего и ранг риска среди всех таких дней по убыванию отклонения.",hard,2093d79f-7907-47e6-8b31-7b92959495ff,"Скрипт для формирования списка клиентов AML-проверки с выявлением календарных дней, когда при не менее чем 3 платежах дневная сумма превышает среднюю дневную сумму клиента за предыдущие 30 дней минимум в 3 раза и операции выполнялись более чем одним сотрудником или магазином, с выводом страны, города, даты, числа платежей, суммы, среднего за 30 дней, отклонения и ранга риска по убыванию отклонения.","Скрипт для формирования списка клиентов, по которым требуется AML-мониторинг: выявление календарных дней, когда у клиента было не менее трёх платежей, совокупная дневная сумма превышала среднюю дневную сумму этого клиента за предыдущие 30 дней минимум в три раза, а операции в этот день проводились более чем одним сотрудником или в более чем одном магазине; для таких дней рассчитываются клиент, его страна и город, дата, количество платежей, дневная сумма, средняя сумма за предыдущие 30 дней, отклонение от среднего и риск-ранг по убыванию величины отклонения среди всех найденных случаев.","Скрипт для формирования списка клиентов для AML-проверки: по каждому клиенту выявляются календарные дни, в которые было не менее 3 платежей, суммарная дневная сумма платежей превышала среднюю дневную сумму этого же клиента за предыдущие 30 дней как минимум в 3 раза, а сами операции в этот день были выполнены более чем одним сотрудником или в более чем одном магазине; результат включает клиента, его страну и город, дату, количество платежей, дневную сумму, среднюю сумму за предыдущие 30 дней, отклонение от среднего и ранг риска среди всех таких дней по убыванию отклонения."
